cluster_id,id,article_id,model,name,type,entity_id,paragraph,sentence
69605779-ca0e-4c5b-8177-ff34dd9664c5,45233365,423770,english.all.3class.distsim.crf.ser,Leyla Cox,PERSON,868001,29,1
69605779-ca0e-4c5b-8177-ff34dd9664c5,45233345,423770,english.all.3class.distsim.crf.ser,Leyla Cox,PERSON,868001,25,1
6997ce8e-bb6a-4ed1-b62f-4611cadcf495,45233226,423770,english.all.3class.distsim.crf.ser,Steven Bullock,PERSON,873021,7,1
6997ce8e-bb6a-4ed1-b62f-4611cadcf495,45233332,423770,english.all.3class.distsim.crf.ser,Bullock,PERSON,873021,23,1
6997ce8e-bb6a-4ed1-b62f-4611cadcf495,45233328,423770,english.all.3class.distsim.crf.ser,Bullock,PERSON,873021,22,1
6997ce8e-bb6a-4ed1-b62f-4611cadcf495,45233324,423770,english.all.3class.distsim.crf.ser,Bullock,PERSON,873021,21,1
6b7b96ab-3de3-4677-ba6a-f6ba9776be68,45382391,424540,english.all.3class.distsim.crf.ser,Tia,PERSON,218725,8,2
6b7b96ab-3de3-4677-ba6a-f6ba9776be68,45382420,424540,english.all.3class.distsim.crf.ser,Tia,PERSON,218725,15,2
6be62616-a9da-4390-a605-b9d52d28146e,45349015,424391,english.all.3class.distsim.crf.ser,Trivea Jones,PERSON,887889,2,1
6be62616-a9da-4390-a605-b9d52d28146e,45349019,424391,english.all.3class.distsim.crf.ser,Jones,PERSON,887889,2,2
6be62616-a9da-4390-a605-b9d52d28146e,45349024,424391,english.all.3class.distsim.crf.ser,Jones,PERSON,887889,4,1
6be62616-a9da-4390-a605-b9d52d28146e,27303907,331842,english.all.3class.distsim.crf.ser,Rebecca Naomi Jones,PERSON,546339,13,2
6be62616-a9da-4390-a605-b9d52d28146e,27303945,331842,english.all.3class.distsim.crf.ser,Jones,PERSON,546339,17,2
6bedff1e-806a-439c-832d-1108ff47b8ba,27303909,331842,english.all.3class.distsim.crf.ser,James Davis,PERSON,228062,13,2
6bedff1e-806a-439c-832d-1108ff47b8ba,27303938,331842,english.all.3class.distsim.crf.ser,Davis,PERSON,228062,16,1
6c1d7e6e-727f-4e1b-a84b-a71f95cb961d,45117362,423455,english.all.3class.distsim.crf.ser,Keith Urban,PERSON,18869,8,1
6c1dfdac-4ab0-44a8-b444-90ac583e543b,31202730,320418,english.all.3class.distsim.crf.ser,Pedro Pascal,PERSON,8352,23,2
6e132132-b230-4aac-8a2b-0f8b8bc151a1,45266511,423925,english.all.3class.distsim.crf.ser,Morgan,PERSON,2816,8,2
6e5b948b-c5a4-44fc-bf7c-3428525db0ea,45116107,423454,english.all.3class.distsim.crf.ser,Al-Bandak,PERSON,884644,4,1
6e5b948b-c5a4-44fc-bf7c-3428525db0ea,45116104,423454,english.all.3class.distsim.crf.ser,Ziad al-Bandak,PERSON,227566,3,1
6f7170c3-e72e-44dd-b74d-0a05bcc8bfeb,45319817,424236,english.all.3class.distsim.crf.ser,Jake Tapper,PERSON,54744,8,1
704bf8d8-2841-4475-bef3-c537e683f683,45342867,424355,english.all.3class.distsim.crf.ser,Carrie Symonds,PERSON,870669,14,3
704bf8d8-2841-4475-bef3-c537e683f683,45342773,424355,english.all.3class.distsim.crf.ser,Carrie Symonds,PERSON,870669,1,2
706136c0-e693-48e9-8ee9-67352b2b2d1b,45382402,424540,english.all.3class.distsim.crf.ser,Simone,PERSON,28392,12,1
706136c0-e693-48e9-8ee9-67352b2b2d1b,45382410,424540,english.all.3class.distsim.crf.ser,Simone,PERSON,28392,13,1
706136c0-e693-48e9-8ee9-67352b2b2d1b,45382412,424540,english.all.3class.distsim.crf.ser,Simone,PERSON,28392,13,3
707232d7-e76a-4baf-bd98-c452405d4463,45239820,423775,english.all.3class.distsim.crf.ser,Colleen McNicholas,PERSON,170268,6,1
71e33e14-fc59-426e-8814-ee0cf29900a7,45272321,423931,english.all.3class.distsim.crf.ser,Martha MacCallum,PERSON,60626,3,2
